"LOCATION","Country","VARIABLE","Variable","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUS","Australia","PDTY","Labour productivity, total economy","Q","Quarterly","2015-Q4","Q4-2015","IDX","Index","0","Units","2015","2015",0.998284104114593,,
"AUS","Australia","PDTY","Labour productivity, total economy","Q","Quarterly","2016-Q1","Q1-2016","IDX","Index","0","Units","2015","2015",1.00456071199005,,
"AUS","Australia","PDTY","Labour productivity, total economy","Q","Quarterly","2016-Q2","Q2-2016","IDX","Index","0","Units","2015","2015",1.01034031030192,,
"AUS","Australia","PDTY","Labour productivity, total economy","Q","Quarterly","2016-Q3","Q3-2016","IDX","Index","0","Units","2015","2015",1.0092432242566,,
"AUS","Australia","PDTY","Labour productivity, total economy","Q","Quarterly","2016-Q4","Q4-2016","IDX","Index","0","Units","2015","2015",1.01581825349363,,
"AUS","Australia","PDTY","Labour productivity, total economy","Q","Quarterly","2017-Q1","Q1-2017","IDX","Index","0","Units","2015","2015",1.0143997116579,,
"AUS","Australia","PDTY","Labour productivity, total economy","Q","Quarterly","2017-Q2","Q2-2017","IDX","Index","0","Units","2015","2015",1.0113250692567,,
"AUS","Australia","PDTY","Labour productivity, total economy","Q","Quarterly","2017-Q3","Q3-2017","IDX","Index","0","Units","2015","2015",1.01092913586805,,
"AUS","Australia","PDTY","Labour productivity, total economy","Q","Quarterly","2017-Q4","Q4-2017","IDX","Index","0","Units","2015","2015",1.00874280756333,,
"AUS","Australia","PDTY","Labour productivity, total economy","Q","Quarterly","2018-Q1","Q1-2018","IDX","Index","0","Units","2015","2015",1.01225968522305,,
"AUS","Australia","PDTY","Labour productivity, total economy","Q","Quarterly","2018-Q2","Q2-2018","IDX","Index","0","Units","2015","2015",1.01508265605032,,
"AUS","Australia","PDTY","Labour productivity, total economy","Q","Quarterly","2018-Q3","Q3-2018","IDX","Index","0","Units","2015","2015",1.01206976245943,,
"AUS","Australia","PDTY","Labour productivity, total economy","Q","Quarterly","2018-Q4","Q4-2018","IDX","Index","0","Units","2015","2015",1.00710120386526,,
"AUS","Australia","PDTY","Labour productivity, total economy","Q","Quarterly","2019-Q1","Q1-2019","IDX","Index","0","Units","2015","2015",1.00617913963485,,
"AUS","Australia","PDTY","Labour productivity, total economy","Q","Quarterly","2019-Q2","Q2-2019","IDX","Index","0","Units","2015","2015",1.00471605635476,,
"AUS","Australia","PDTY","Labour productivity, total economy","Q","Quarterly","2019-Q3","Q3-2019","IDX","Index","0","Units","2015","2015",1.00416684636581,,
"AUS","Australia","PDTY","Labour productivity, total economy","Q","Quarterly","2019-Q4","Q4-2019","IDX","Index","0","Units","2015","2015",1.00614618673772,,
"AUS","Australia","PDTY","Labour productivity, total economy","Q","Quarterly","2020-Q1","Q1-2020","IDX","Index","0","Units","2015","2015",1.00830573792828,,
"AUS","Australia","PDTY","Labour productivity, total economy","Q","Quarterly","2020-Q2","Q2-2020","IDX","Index","0","Units","2015","2015",1.01057933014175,,
"AUS","Australia","PDTY","Labour productivity, total economy","Q","Quarterly","2020-Q3","Q3-2020","IDX","Index","0","Units","2015","2015",1.0128718203065,,
"AUS","Australia","PDTY","Labour productivity, total economy","Q","Quarterly","2020-Q4","Q4-2020","IDX","Index","0","Units","2015","2015",1.01521063009886,,
"AUS","Australia","PDTY","Labour productivity, total economy","Q","Quarterly","2021-Q1","Q1-2021","IDX","Index","0","Units","2015","2015",1.01735353528929,,
"AUS","Australia","PDTY","Labour productivity, total economy","Q","Quarterly","2021-Q2","Q2-2021","IDX","Index","0","Units","2015","2015",1.01951063230831,,
"AUS","Australia","PDTY","Labour productivity, total economy","Q","Quarterly","2021-Q3","Q3-2021","IDX","Index","0","Units","2015","2015",1.02168169000599,,
"AUS","Australia","PDTY","Labour productivity, total economy","Q","Quarterly","2021-Q4","Q4-2021","IDX","Index","0","Units","2015","2015",1.02386727917602,,
"CAN","Canada","PDTY","Labour productivity, total economy","Q","Quarterly","1961-Q1","Q1-1961","IDX","Index","0","Units","2012","2012",0.533575290395633,,
"CAN","Canada","PDTY","Labour productivity, total economy","Q","Quarterly","1961-Q2","Q2-1961","IDX","Index","0","Units","2012","2012",0.540654874577755,,
"CAN","Canada","PDTY","Labour productivity, total economy","Q","Quarterly","1961-Q3","Q3-1961","IDX","Index","0","Units","2012","2012",0.550556994584326,,
"CAN","Canada","PDTY","Labour productivity, total economy","Q","Quarterly","1961-Q4","Q4-1961","IDX","Index","0","Units","2012","2012",0.552414574471299,,
"CAN","Canada","PDTY","Labour productivity, total economy","Q","Quarterly","1962-Q1","Q1-1962","IDX","Index","0","Units","2012","2012",0.56375295407012,,
"CAN","Canada","PDTY","Labour productivity, total economy","Q","Quarterly","1962-Q2","Q2-1962","IDX","Index","0","Units","2012","2012",0.56208240156474,,
"CAN","Canada","PDTY","Labour productivity, total economy","Q","Quarterly","1962-Q3","Q3-1962","IDX","Index","0","Units","2012","2012",0.568623533275375,,
"CAN","Canada","PDTY","Labour productivity, total economy","Q","Quarterly","1962-Q4","Q4-1962","IDX","Index","0","Units","2012","2012",0.580533209192624,,
"CAN","Canada","PDTY","Labour productivity, total economy","Q","Quarterly","1963-Q1","Q1-1963","IDX","Index","0","Units","2012","2012",0.582123398314249,,
"CAN","Canada","PDTY","Labour productivity, total economy","Q","Quarterly","1963-Q2","Q2-1963","IDX","Index","0","Units","2012","2012",0.585544025287063,,
"CAN","Canada","PDTY","Labour productivity, total economy","Q","Quarterly","1963-Q3","Q3-1963","IDX","Index","0","Units","2012","2012",0.581125773314134,,
"CAN","Canada","PDTY","Labour productivity, total economy","Q","Quarterly","1963-Q4","Q4-1963","IDX","Index","0","Units","2012","2012",0.591766353216622,,
"CAN","Canada","PDTY","Labour productivity, total economy","Q","Quarterly","1964-Q1","Q1-1964","IDX","Index","0","Units","2012","2012",0.600855230365416,,
"CAN","Canada","PDTY","Labour productivity, total economy","Q","Quarterly","1964-Q2","Q2-1964","IDX","Index","0","Units","2012","2012",0.600835444415234,,
"CAN","Canada","PDTY","Labour productivity, total economy","Q","Quarterly","1964-Q3","Q3-1964","IDX","Index","0","Units","2012","2012",0.603739827609379,,
"CAN","Canada","PDTY","Labour productivity, total economy","Q","Quarterly","1964-Q4","Q4-1964","IDX","Index","0","Units","2012","2012",0.601920040522854,,
"CAN","Canada","PDTY","Labour productivity, total economy","Q","Quarterly","1965-Q1","Q1-1965","IDX","Index","0","Units","2012","2012",0.611365456925494,,
"CAN","Canada","PDTY","Labour productivity, total economy","Q","Quarterly","1965-Q2","Q2-1965","IDX","Index","0","Units","2012","2012",0.613062633087697,,
"CAN","Canada","PDTY","Labour productivity, total economy","Q","Quarterly","1965-Q3","Q3-1965","IDX","Index","0","Units","2012","2012",0.616414116664374,,
"CAN","Canada","PDTY","Labour productivity, total economy","Q","Quarterly","1965-Q4","Q4-1965","IDX","Index","0","Units","2012","2012",0.624137009654653,,
"CAN","Canada","PDTY","Labour productivity, total economy","Q","Quarterly","1966-Q1","Q1-1966","IDX","Index","0","Units","2012","2012",0.618553557739378,,
"CAN","Canada","PDTY","Labour productivity, total economy","Q","Quarterly","1966-Q2","Q2-1966","IDX","Index","0","Units","2012","2012",0.628332065316604,,
"CAN","Canada","PDTY","Labour productivity, total economy","Q","Quarterly","1966-Q3","Q3-1966","IDX","Index","0","Units","2012","2012",0.621732026137414,,
"CAN","Canada","PDTY","Labour productivity, total economy","Q","Quarterly","1966-Q4","Q4-1966","IDX","Index","0","Units","2012","2012",0.623734624930696,,
"CAN","Canada","PDTY","Labour productivity, total economy","Q","Quarterly","1967-Q1","Q1-1967","IDX","Index","0","Units","2012","2012",0.61695397820548,,
"CAN","Canada","PDTY","Labour productivity, total economy","Q","Quarterly","1967-Q2","Q2-1967","IDX","Index","0","Units","2012","2012",0.628859831852364,,
"CAN","Canada","PDTY","Labour productivity, total economy","Q","Quarterly","1967-Q3","Q3-1967","IDX","Index","0","Units","2012","2012",0.624179143730953,,
"CAN","Canada","PDTY","Labour productivity, total economy","Q","Quarterly","1967-Q4","Q4-1967","IDX","Index","0","Units","2012","2012",0.627541823439803,,
"CAN","Canada","PDTY","Labour productivity, total economy","Q","Quarterly","1968-Q1","Q1-1968","IDX","Index","0","Units","2012","2012",0.63359094083907,,
"CAN","Canada","PDTY","Labour productivity, total economy","Q","Quarterly","1968-Q2","Q2-1968","IDX","Index","0","Units","2012","2012",0.645686050002432,,
"CAN","Canada","PDTY","Labour productivity, total economy","Q","Quarterly","1968-Q3","Q3-1968","IDX","Index","0","Units","2012","2012",0.646680416289131,,
"CAN","Canada","PDTY","Labour productivity, total economy","Q","Quarterly","1968-Q4","Q4-1968","IDX","Index","0","Units","2012","2012",0.647182256377725,,
"CAN","Canada","PDTY","Labour productivity, total economy","Q","Quarterly","1969-Q1","Q1-1969","IDX","Index","0","Units","2012","2012",0.648237813643641,,
"CAN","Canada","PDTY","Labour productivity, total economy","Q","Quarterly","1969-Q2","Q2-1969","IDX","Index","0","Units","2012","2012",0.648473324865958,,
"CAN","Canada","PDTY","Labour productivity, total economy","Q","Quarterly","1969-Q3","Q3-1969","IDX","Index","0","Units","2012","2012",0.657921967981745,,
"CAN","Canada","PDTY","Labour productivity, total economy","Q","Quarterly","1969-Q4","Q4-1969","IDX","Index","0","Units","2012","2012",0.665439029205745,,
"CAN","Canada","PDTY","Labour productivity, total economy","Q","Quarterly","1970-Q1","Q1-1970","IDX","Index","0","Units","2012","2012",0.6683189017815,,
"CAN","Canada","PDTY","Labour productivity, total economy","Q","Quarterly","1970-Q2","Q2-1970","IDX","Index","0","Units","2012","2012",0.663620381070964,,
"CAN","Canada","PDTY","Labour productivity, total economy","Q","Quarterly","1970-Q3","Q3-1970","IDX","Index","0","Units","2012","2012",0.66906362006034,,
"CAN","Canada","PDTY","Labour productivity, total economy","Q","Quarterly","1970-Q4","Q4-1970","IDX","Index","0","Units","2012","2012",0.666921674791049,,
"CAN","Canada","PDTY","Labour productivity, total economy","Q","Quarterly","1971-Q1","Q1-1971","IDX","Index","0","Units","2012","2012",0.660169711890369,,
"CAN","Canada","PDTY","Labour productivity, total economy","Q","Quarterly","1971-Q2","Q2-1971","IDX","Index","0","Units","2012","2012",0.677964157543731,,
"CAN","Canada","PDTY","Labour productivity, total economy","Q","Quarterly","1971-Q3","Q3-1971","IDX","Index","0","Units","2012","2012",0.686349512453054,,
"CAN","Canada","PDTY","Labour productivity, total economy","Q","Quarterly","1971-Q4","Q4-1971","IDX","Index","0","Units","2012","2012",0.686550087258406,,
"CAN","Canada","PDTY","Labour productivity, total economy","Q","Quarterly","1972-Q1","Q1-1972","IDX","Index","0","Units","2012","2012",0.680542028934031,,
"CAN","Canada","PDTY","Labour productivity, total economy","Q","Quarterly","1972-Q2","Q2-1972","IDX","Index","0","Units","2012","2012",0.697862675345986,,
"CAN","Canada","PDTY","Labour productivity, total economy","Q","Quarterly","1972-Q3","Q3-1972","IDX","Index","0","Units","2012","2012",0.694148983700343,,
"CAN","Canada","PDTY","Labour productivity, total economy","Q","Quarterly","1972-Q4","Q4-1972","IDX","Index","0","Units","2012","2012",0.705481436221803,,
"CAN","Canada","PDTY","Labour productivity, total economy","Q","Quarterly","1973-Q1","Q1-1973","IDX","Index","0","Units","2012","2012",0.708520737160065,,
"CAN","Canada","PDTY","Labour productivity, total economy","Q","Quarterly","1973-Q2","Q2-1973","IDX","Index","0","Units","2012","2012",0.702927715867692,,
"CAN","Canada","PDTY","Labour productivity, total economy","Q","Quarterly","1973-Q3","Q3-1973","IDX","Index","0","Units","2012","2012",0.706599836566816,,
"CAN","Canada","PDTY","Labour productivity, total economy","Q","Quarterly","1973-Q4","Q4-1973","IDX","Index","0","Units","2012","2012",0.709306104605432,,
